2013-02-18,26435
2013-02-19,26510
2013-02-20,27080
2013-02-21,26955
2013-02-22,26995
2013-02-25,26890
2013-02-26,26770
2013-02-27,26795
2013-02-28,27060
2013-03-04,26825
2013-03-05,26905
2013-03-06,26890
2013-03-07,26680
2013-03-08,26665
2013-03-11,26630
2013-03-12,26405
2013-03-13,26505
2013-03-14,26590
2013-03-15,26325
2013-03-18,26095
2013-03-19,26190
2013-03-20,25965
2013-03-21,25790
2013-03-22,25735
2013-03-25,26175
2013-03-26,26240
2013-03-27,26425
2013-03-28,26455
2013-03-29,26560
2013-04-01,26485
2013-04-02,26260
2013-04-03,26200
2013-04-04,25865
2013-04-05,25460
2013-04-08,25480
2013-04-09,25455
2013-04-10,25620
2013-04-11,25845
2013-04-12,25350
2013-04-15,25405
2013-04-16,25340
2013-04-17,25340
2013-04-18,25000
2013-04-19,25085
2013-04-22,25305
2013-04-23,25235
2013-04-24,25430
2013-04-25,25570
2013-04-26,25535
2013-04-29,25265
2013-04-30,25590
2013-05-02,25450
2013-05-03,25560
2013-05-06,25470
2013-05-07,25425
2013-05-08,25400
2013-05-09,25765
2013-05-10,25240
2013-05-13,25320
2013-05-14,25620
2013-05-15,25625
2013-05-16,25850
2013-05-20,25850
2013-05-21,25835
2013-05-22,25990
2013-05-23,25640
2013-05-24,25680
2013-05-27,25800
2013-05-28,25895
2013-05-29,26095
2013-05-30,26115
2013-05-31,26135
2013-06-03,26040
2013-06-04,26000
2013-06-05,25645
2013-06-07,25100
2013-06-10,25225
2013-06-11,25045
2013-06-12,24835
2013-06-13,24495
2013-06-14,24515
2013-06-17,24495
2013-06-18,24690
2013-06-19,24570
2013-06-20,23980
2013-06-21,23615
2013-06-24,23390
2013-06-25,23220
2013-06-26,23150
2013-06-27,23855
2013-06-28,24170
2013-07-01,24150
2013-07-02,24130
2013-07-03,23690
2013-07-04,23840
2013-07-05,23770
2013-07-08,23540
2013-07-09,23740
2013-07-10,23560
2013-07-11,24380
2013-07-12,24230
2013-07-15,24290
2013-07-16,24190
2013-07-17,24425
2013-07-18,24240
2013-07-19,24215
2013-07-22,24290
2013-07-23,24630
2013-07-24,24725
2013-07-25,24725
2013-07-26,24770
2013-07-29,24690
2013-07-30,24835
2013-07-31,24775
2013-08-01,24800
2013-08-02,24920
2013-08-05,24785
2013-08-06,24550
2013-08-07,24200
2013-08-08,24255
2013-08-09,24265
2013-08-12,24310
2013-08-13,24660
2013-08-14,24835
2013-08-16,24775
2013-08-19,24785
2013-08-20,24415
2013-08-21,24125
2013-08-22,23930
2013-08-23,24215
2013-08-26,24480
2013-08-27,24445
2013-08-28,24510
2013-08-29,24880
2013-08-30,25075
2013-09-02,25045
2013-09-03,25150
2013-09-04,25130
2013-09-05,25415
2013-09-06,25490
2013-09-09,25715
2013-09-10,26010
2013-09-11,26095
2013-09-12,26125
2013-09-13,25985
2013-09-16,26275
2013-09-17,26140
2013-09-23,26195
2013-09-24,26175
2013-09-25,26015
2013-09-26,26265
2013-09-27,26295
2013-09-30,26075
2013-10-01,26110
2013-10-02,26115
2013-10-04,26075
2013-10-07,26075
2013-10-08,26235
2013-10-10,26160
2013-10-11,26610
2013-10-14,26575
2013-10-15,26790
2013-10-16,26810
2013-10-17,26950
2013-10-18,27055
2013-10-21,27085
2013-10-22,27085
2013-10-23,26785
2013-10-24,26870
2013-10-25,26670
2013-10-28,26900
2013-10-29,27000
2013-10-30,27105
2013-10-31,26700
2013-11-01,26770
2013-11-04,26565
2013-11-05,26415
2013-11-06,26435
2013-11-07,26235
2013-11-08,26045
2013-11-11,26030
2013-11-12,26210
2013-11-13,25725
2013-11-14,25855
2013-11-15,26375
2013-11-18,26430
2013-11-19,26735
2013-11-20,26540
2013-11-21,26135
2013-11-22,26315
2013-11-25,26520
2013-11-26,26620
2013-11-27,26720
2013-11-28,26930
2013-11-29,26940
2013-12-02,26735
2013-12-03,26425
2013-12-04,26120
2013-12-05,26070
2013-12-06,26070
2013-12-09,26320
2013-12-10,26255
2013-12-11,25970
2013-12-12,25965
2013-12-13,25760
2013-12-16,25770
2013-12-17,25880
2013-12-18,26030
2013-12-19,26000
2013-12-20,26070
2013-12-23,26330
2013-12-24,26395
2013-12-26,26355
2013-12-27,26560
2013-12-30,26660
2014-01-02,25910
2014-01-03,25660
2014-01-06,25735
2014-01-07,25810
2014-01-08,25810
2014-01-09,25675
2014-01-10,25465
2014-01-13,25630
2014-01-14,25595
2014-01-15,25670
2014-01-16,25790
2014-01-17,25550
2014-01-20,25705
2014-01-21,25910
2014-01-22,25870
2014-01-23,25605
2014-01-24,25490
2014-01-27,25185
2014-01-28,25250
2014-01-29,25530
2014-02-03,25200
2014-02-04,24720
2014-02-05,24830
2014-02-06,25025
2014-02-07,25240
2014-02-10,25250
2014-02-11,25345
2014-02-12,25410
2014-02-13,25225
2014-02-14,25525
2014-02-17,25570
2014-02-18,25560
2014-02-20,25290
2014-02-21,25685
2014-02-24,25595
2014-02-25,25810
2014-02-26,25915
2014-02-27,25955
2014-02-28,25985
2014-03-03,25775
2014-03-04,25695
2014-03-05,25930
2014-03-06,25955
2014-03-07,25900
2014-03-10,25575
2014-03-11,25690
2014-03-12,25300
2014-03-13,25360
2014-03-14,25110
2014-03-17,25205
2014-03-18,25370
2014-03-19,25370
2014-03-20,25070
2014-03-21,25265
2014-03-24,25400
2014-03-25,25365
2014-03-26,25725
2014-03-27,25870
2014-03-28,25870
2014-03-31,25990
2014-04-01,26010
2014-04-02,26090
2014-04-03,26070
2014-04-04,26165
2014-04-07,26105
2014-04-08,26240
2014-04-09,26280
2014-04-10,26350
2014-04-11,26145
2014-04-14,26225
2014-04-15,26075
2014-04-16,26185
2014-04-17,26145
2014-04-18,26340
2014-04-21,26300
2014-04-22,26295
2014-04-23,26265
2014-04-24,26240
2014-04-25,25865
2014-04-28,25870
2014-04-29,25530
2014-04-30,25515
2014-05-02,25420
2014-05-07,25175
2014-05-08,25290
2014-05-09,25325
2014-05-12,25485
2014-05-13,25835
2014-05-14,26160
2014-05-15,26165
2014-05-16,26150
2014-05-19,26205
2014-05-20,26170
2014-05-21,26175
2014-05-22,26315
2014-05-23,26270
2014-05-26,26225
2014-05-27,25960
2014-05-28,26245
2014-05-29,26220
2014-05-30,26000
2014-06-02,26060
2014-06-03,26085
2014-06-05,25950
2014-06-09,25945
2014-06-10,26215
2014-06-11,26195
2014-06-12,26100
2014-06-13,25780
2014-06-16,25920
2014-06-17,25965
2014-06-18,25815
2014-06-19,25880
2014-06-20,25505
2014-06-23,25645
2014-06-24,25930
2014-06-25,25780
2014-06-26,25950
2014-06-27,25885
2014-06-30,26000
2014-07-01,25935
2014-07-02,26115
2014-07-03,26085
2014-07-04,26050
2014-07-07,25910
2014-07-08,25910
2014-07-09,25785
2014-07-10,25835
2014-07-11,25630
2014-07-14,25720
2014-07-15,25990
2014-07-16,26030
2014-07-17,26110
2014-07-18,26075
2014-07-21,26085
2014-07-22,26240
2014-07-23,26235
2014-07-24,26245
2014-07-25,26300
2014-07-28,26545
2014-07-29,26800
2014-07-30,27120
2014-07-31,26990
2014-08-01,26870
2014-08-04,26865
2014-08-05,26685
2014-08-06,26605
2014-08-07,26495
2014-08-08,26160
2014-08-11,26315
2014-08-12,26315
2014-08-13,26465
2014-08-14,26540
2014-08-18,26395
2014-08-19,26615
2014-08-20,26580
2014-08-21,26165
2014-08-22,26360
2014-08-25,26430
2014-08-26,26525
2014-08-27,26530
2014-08-28,26555
2014-08-29,26480
2014-09-01,26430
2014-09-02,26200
2014-09-03,26130
2014-09-04,26220
2014-09-05,26170
2014-09-11,26050
2014-09-12,26100
2014-09-15,26005
2014-09-16,26090
2014-09-17,26330
2014-09-18,26160
2014-09-19,26265
2014-09-22,25950
2014-09-23,25865
2014-09-24,25855
2014-09-25,25850
2014-09-26,25765
2014-09-29,25725
2014-09-30,25615
2014-10-01,25265
2014-10-02,24960
2014-10-06,24920
2014-10-07,24965
2014-10-08,24885
2014-10-10,24500
2014-10-13,24440
2014-10-14,24415
2014-10-15,24380
2014-10-16,24260
2014-10-17,23975
2014-10-20,24305
2014-10-21,24130
2014-10-22,24295
2014-10-23,24345
2014-10-24,24250
2014-10-27,24365
2014-10-28,24345
2014-10-29,24795
2014-10-30,24780
2014-10-31,24970
2014-11-03,24810
2014-11-04,24640
2014-11-05,24570
2014-11-06,24710
2014-11-07,24725
2014-11-10,24965
2014-11-11,24965
2014-11-12,25045
2014-11-13,24970
2014-11-14,24755
2014-11-17,24815
2014-11-18,25015
2014-11-19,24980
2014-11-20,24880
2014-11-21,24965
2014-11-24,25200
2014-11-25,25200
2014-11-26,25145
2014-11-27,25290
2014-11-28,25285
2014-12-01,25070
2014-12-02,25060
2014-12-03,25110
2014-12-04,25375
2014-12-05,25390
2014-12-08,25350
2014-12-09,25270
2014-12-10,24900
2014-12-11,24610
2014-12-12,24640
2014-12-15,24650
2014-12-16,24465
2014-12-17,24385
2014-12-18,24365
2014-12-19,24730
2014-12-22,24930
2014-12-23,24915
2014-12-24,24980
2014-12-26,25010
2014-12-29,24910
2014-12-30,24670
2015-01-02,24725
2015-01-05,24680
2015-01-06,24240
2015-01-08,24600
2015-01-09,24875
2015-01-12,24815
2015-01-13,24925
2015-01-14,24815
2015-01-15,24890
2015-01-16,24545
2015-01-19,24795
2015-01-20,25015
2015-01-21,25070
2015-01-22,25140
2015-01-23,25285
2015-01-26,25285
2015-01-27,25460
2015-01-28,25485
2015-01-29,25365
2015-01-30,25355
2015-02-02,25295
2015-02-03,25285
2015-02-04,25460
2015-02-05,25200
2015-02-06,25240
2015-02-09,25210
2015-02-10,25090
2015-02-11,25125
2015-02-12,25050
2015-02-13,25235
2015-02-16,25265
2015-02-17,25320
2015-02-23,25390
2015-02-24,25420
2015-02-25,25510
2015-02-26,25500
2015-02-27,25415
2015-03-02,25570
2015-03-03,25665
2015-03-04,25645
2015-03-05,25675
2015-03-06,25810
2015-03-09,25545
2015-03-10,25435
2015-03-11,25450
2015-03-12,25450
2015-03-13,25530
2015-03-16,25525
2015-03-17,26100
2015-03-18,26100
2015-03-19,26175
2015-03-20,26095
2015-03-23,26105
2015-03-24,26160
2015-03-25,26160
2015-03-26,25920
2015-03-27,25860
2015-03-30,25915
2015-03-31,25925
2015-04-01,25725
2015-04-02,25750
2015-04-03,25945
2015-04-06,25935
2015-04-07,25880
2015-04-08,26065
2015-04-09,26045
2015-04-10,26345
2015-04-13,26545
2015-04-14,26670
2015-04-15,26810
2015-04-16,27005
2015-04-17,27025
2015-04-20,27010
2015-04-21,26985
2015-04-22,27110
2015-04-23,27500
2015-04-24,27325
2015-04-27,27245
2015-04-28,27150
2015-04-29,26770
2015-04-30,26650
2015-05-04,26735
2015-05-06,26305
2015-05-07,26185
2015-05-08,26075
2015-05-11,26120
2015-05-12,26105
2015-05-13,26265
2015-05-14,26300
2015-05-15,26040
2015-05-18,26100
2015-05-19,26220
2015-05-20,26460
2015-05-21,26160
2015-05-22,26500
2015-05-26,26450
2015-05-27,25920
2015-05-28,25915
2015-05-29,26050
2015-06-01,25815
2015-06-02,25570
2015-06-03,25335
2015-06-04,25430
2015-06-05,25400
2015-06-08,25350
2015-06-09,25310
2015-06-10,25160
2015-06-11,25255
2015-06-12,25040
2015-06-15,24955
2015-06-16,24750
2015-06-17,24770
2015-06-18,24845
2015-06-19,24970
2015-06-22,25055
2015-06-23,25390
2015-06-24,25380
2015-06-25,25360
2015-06-26,25375
2015-06-29,25050
2015-06-30,25155
2015-07-01,25440
2015-07-02,25470
2015-07-03,25395
2015-07-06,24765
2015-07-07,24815
2015-07-08,24475
2015-07-09,24640
2015-07-10,24660
2015-07-13,24925
2015-07-14,24805
2015-07-15,24880
2015-07-16,25065
2015-07-17,24915
2015-07-20,24875
2015-07-21,24925
2015-07-22,24710
2015-07-23,24700
2015-07-24,24420
2015-07-27,24465
2015-07-28,24510
2015-07-29,24610
2015-07-30,24380
2015-07-31,24305
2015-08-03,24175
2015-08-04,24280
2015-08-05,24295
2015-08-06,24025
2015-08-07,23980
2015-08-11,23810
2015-08-12,23665
2015-08-13,23770
2015-08-17,23580
2015-08-18,23540
2015-08-19,23360
2015-08-20,23120
2015-08-21,22760
2015-08-24,22230
2015-08-25,22305
2015-08-26,22725
2015-08-27,22860
2015-08-28,23190
2015-08-31,23160
2015-09-01,22930
2015-09-02,22980
2015-09-03,23025
2015-09-04,22830
2015-09-07,22775
2015-09-08,22820
2015-09-09,23505
2015-09-10,23465
2015-09-11,23405
2015-09-14,23275
2015-09-15,23330
2015-09-16,23840
2015-09-17,23940
2015-09-18,24115
2015-09-21,23690
2015-09-22,23820
2015-09-23,23505
2015-09-24,23510
2015-09-25,23475
2015-09-30,23640
2015-10-01,23900
2015-10-02,23745
2015-10-05,23770
2015-10-06,23995
2015-10-07,24360
2015-10-08,24535
2015-10-12,24680
2015-10-13,24620
2015-10-14,24530
2015-10-15,24805
2015-10-16,24760
2015-10-19,24770
2015-10-20,24825
2015-10-21,24925
2015-10-22,24790
2015-10-23,24980
2015-10-26,25040
2015-10-27,25030
2015-10-28,25015
2015-10-29,24960
2015-10-30,25075
2015-11-02,25015
2015-11-03,25250
